583	27	Manufacture of electrical equipment	 
584	27.1	Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus	 
585	27.11	Manufacture of electric motors, generators and transformers	2710*
586	27.11.0	Manufacture of electric motors, generators and transformers	
587	27.12	Manufacture of electricity distribution and control apparatus	2710*
588	27.12.0	Manufacture of electricity distribution and control apparatus	
589	27.2	Manufacture of batteries and accumulators	 
590	27.20	Manufacture of batteries and accumulators	2720
591	27.20.0	Manufacture of batteries and accumulators	
592	27.3	Manufacture of wiring and wiring devices	 
593	27.31	Manufacture of fibre optic cables	2731
594	27.31.0	Manufacture of fibre optic cables	
595	27.32	Manufacture of other electronic and electric wires and cables	2732
596	27.32.0	Manufacture of other electronic and electric wires and cables	
597	27.33	Manufacture of wiring devices	2733
598	27.33.0	Manufacture of wiring devices	
599	27.4	Manufacture of electric lighting equipment	 
600	27.40	Manufacture of electric lighting equipment	2740
601	27.40.0	Manufacture of electric lighting equipment	
602	27.5	Manufacture of domestic appliances	 
603	27.51	Manufacture of electric domestic appliances	2750*
604	27.51.0	Manufacture of electric domestic appliances	
605	27.52	Manufacture of non-electric domestic appliances	2750*
606	27.52.0	Manufacture of non-electric domestic appliances	
607	27.9	Manufacture of other electrical equipment	 
608	27.90	Manufacture of other electrical equipment	2790
609	27.90.0	Manufacture of other electrical equipment	
610	28	Manufacture of machinery and equipment n.e.c.	 
611	28.1	Manufacture of general-purpose machinery	 
612	28.11	Manufacture of engines and turbines, except aircraft, vehicle and cycle engines	2811
613	28.11.0	Manufacture of engines and turbines, except aircraft, vehicle and cycle engines	
614	28.12	Manufacture of fluid power equipment	2812
615	28.12.0	Manufacture of fluid power equipment	
616	28.13	Manufacture of other pumps and compressors	2813*
617	28.13.0	Manufacture of other pumps and compressors	
618	28.14	Manufacture of other taps and valves	2813*
619	28.14.0	Manufacture of other taps and valves	
620	28.15	Manufacture of bearings, gears, gearing and driving elements	2814
621	28.15.0	Manufacture of bearings, gears, gearing and driving elements	
622	28.2	Manufacture of other general-purpose machinery	 
623	28.21	Manufacture of ovens, furnaces and furnace burners	2815
624	28.21.1	Manufacture of solar heat collectors	
625	28.21.9	Manufacture of other ovens, furnaces and furnace burners	
626	28.22	Manufacture of lifting and handling equipment	2816
627	28.22.0	Manufacture of lifting and handling equipment	
628	28.23	Manufacture of office machinery and equipment (except computers and peripheral equipment)	2817
629	28.23.0	Manufacture of office machinery and equipment (except computers and peripheral equipment)	
630	28.24	Manufacture of power-driven hand tools	2818
631	28.24.0	Manufacture of power-driven hand tools	
632	28.25	Manufacture of non-domestic cooling and ventilation equipment	2819*
633	28.25.0	Manufacture of non-domestic cooling and ventilation equipment	
634	28.29	Manufacture of other general-purpose machinery n.e.c.	2819*
635	28.29.0	Manufacture of other general-purpose machinery n.e.c.	
636	28.3	Manufacture of agricultural and forestry machinery	 
637	28.30	Manufacture of agricultural and forestry machinery	2821
638	28.30.0	Manufacture of agricultural and forestry machinery	
639	28.4	Manufacture of metal forming machinery and machine tools	 
640	28.41	Manufacture of metal forming machinery	2822*
641	28.41.0	Manufacture of metal forming machinery	
642	28.49	Manufacture of other machine tools	2822*
643	28.49.1	Manufacture of machine tools for working stone, concrete and other mineral substances	
644	28.49.2	Manufacture of machine tools for working other hard materials	
645	28.49.3	Manufacture of holders and other accessories for machine tools	
646	28.49.9	Manufacture of other machine tools n.e.c.	
647	28.9	Manufacture of other special-purpose machinery	 
648	28.91	Manufacture of machinery for metallurgy	2823
649	28.91.0	Manufacture of machinery for metallurgy	
650	28.92	Manufacture of machinery for mining, quarrying and construction	2824
651	28.92.1	Manufacture of machinery for mining and quarrying	
652	28.92.2	Manufacture of machinery for construction	
653	28.93	Manufacture of machinery for food, beverage and tobacco processing	2825
654	28.93.0	Manufacture of machinery for food, beverage and tobacco processing	
655	28.94	Manufacture of machinery for textile, apparel and leather production	2826
656	28.94.0	Manufacture of machinery for textile, apparel and leather production	
657	28.95	Manufacture of machinery for paper and paperboard production	2829*
658	28.95.0	Manufacture of machinery for paper and paperboard production	
659	28.96	Manufacture of plastics and rubber machinery	2829*
660	28.96.0	Manufacture of plastics and rubber machinery	
661	28.99	Manufacture of other special-purpose machinery n.e.c.	2829*
662	28.99.0	Manufacture of other special-purpose machinery n.e.c.	
663	29	Manufacture of motor vehicles, trailers and semi-trailers	 
664	29.1	Manufacture of motor vehicles	 
665	29.10	Manufacture of motor vehicles	2910
666	29.10.1	Manufacture of passenger cars and their engines	
667	29.10.2	Manufacture of commercial vehicles and their engines	
668	29.2	Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers	 
669	29.20	Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers	2920
670	29.20.0	Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers	
671	29.3	Manufacture of parts and accessories for motor vehicles	 
672	29.31	Manufacture of electrical and electronic equipment for motor vehicles	2930*
673	29.31.0	Manufacture of electrical and electronic equipment for motor vehicles	
674	29.32	Manufacture of other parts and accessories for motor vehicles	2930*
675	29.32.0	Manufacture of other parts and accessories for motor vehicles	
676	30	Manufacture of other transport equipment	 
677	30.1	Building of ships and boats	 
678	30.11	Building of ships and floating structures	3011
679	30.11.0	Building of ships and floating structures	
680	30.12	Building of pleasure and sporting boats	3012
681	30.12.0	Building of pleasure and sporting boats	
682	30.2	Manufacture of railway locomotives and rolling stock	 
683	30.20	Manufacture of railway locomotives and rolling stock	3020
684	30.20.1	Manufacture of locomotives and other rail vehicles	
685	30.20.2	Manufacture of railway infrastructure	
686	30.3	Manufacture of air and spacecraft and related machinery	 
687	30.30	Manufacture of air and spacecraft and related machinery	3030
688	30.30.0	Manufacture of air and spacecraft and related machinery	
689	30.4	Manufacture of military fighting vehicles	 
690	30.40	Manufacture of military fighting vehicles	3040
691	30.40.0	Manufacture of military fighting vehicles	
692	30.9	Manufacture of transport equipment n.e.c.	 
693	30.91	Manufacture of motorcycles	3091
694	30.91.0	Manufacture of motorcycles	
695	30.92	Manufacture of bicycles and invalid carriages	3092
696	30.92.0	Manufacture of bicycles and invalid carriages	
697	30.99	Manufacture of other transport equipment n.e.c.	3099
698	30.99.0	Manufacture of other transport equipment n.e.c.	
699	31	Manufacture of furniture	 
700	31.0	Manufacture of furniture	 
701	31.01	Manufacture of office and shop furniture	3100*
702	31.01.1	Manufacture of office furniture	
703	31.01.2	Manufacture of shop furniture and other special furniture	
704	31.02	Manufacture of kitchen furniture	3100*
705	31.02.0	Manufacture of kitchen furniture	
706	31.03	Manufacture of mattresses	3100*
707	31.03.0	Manufacture of mattresses	
708	31.09	Manufacture of other furniture	3100*
709	31.09.1	Manufacture of armchairs, sofas and couches	
710	31.09.9	Manufacture of other furniture n.e.c.	
711	32	Other manufacturing	 
712	32.1	Manufacture of jewellery, bijouterie and related articles	 
713	32.11	Striking of coins	3211*
714	32.11.0	Striking of coins	
715	32.12	Manufacture of jewellery and related articles	3211*
716	32.12.0	Manufacture of jewellery and related articles	
717	32.13	Manufacture of imitation jewellery and related articles	3212
718	32.13.0	Manufacture of imitation jewellery and related articles	
719	32.2	Manufacture of musical instruments	 
720	32.20	Manufacture of musical instruments	3220
721	32.20.0	Manufacture of musical instruments	
722	32.3	Manufacture of sports goods	 
723	32.30	Manufacture of sports goods	3230
724	32.30.0	Manufacture of sports goods	
725	32.4	Manufacture of games and toys	 
726	32.40	Manufacture of games and toys	3240
727	32.40.0	Manufacture of games and toys	
728	32.5	Manufacture of medical and dental instruments and supplies	 
729	32.50	Manufacture of medical and dental instruments and supplies	3250
730	32.50.1	Manufacture of medico-technical instruments and supplies n.e.c.	
731	32.50.2	Manufacture of orthopaedic appliances	
732	32.50.3	Dental laboratories	
733	32.9	Manufacturing n.e.c.	 
734	32.91	Manufacture of brooms and brushes	3290*
735	32.91.0	Manufacture of brooms and brushes	
736	32.99	Other manufacturing n.e.c. 	3290*
737	32.99.0	Other manufacturing n.e.c. 	
738	33	Repair and installation of machinery and equipment	 
739	33.1	Repair of fabricated metal products, machinery and equipment	 
740	33.11	Repair of fabricated metal products	3311
741	33.11.0	Repair of fabricated metal products	
742	33.12	Repair of machinery	3312
743	33.12.0	Repair of machinery	
744	33.13	Repair of electronic and optical equipment	3313
745	33.13.0	Repair of electronic and optical equipment	
746	33.14	Repair of electrical equipment	3314
747	33.14.0	Repair of electrical equipment	
748	33.15	Repair and maintenance of ships and boats	3315*
749	33.15.0	Repair and maintenance of ships and boats	
750	33.16	Repair and maintenance of aircraft and spacecraft	3315*
751	33.16.0	Repair and maintenance of aircraft and spacecraft	
752	33.17	Repair and maintenance of other transport equipment	3315*
753	33.17.0	Repair and maintenance of other transport equipment	
754	33.19	Repair of other equipment	3319
755	33.19.0	Repair of other equipment	
756	33.2	Installation of industrial machinery and equipment	 
757	33.20	Installation of industrial machinery and equipment	3320
758	33.20.0	Installation of industrial machinery and equipment	
759	D	ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY	 
760	35	Electricity, gas, steam and air conditioning supply	 
761	35.1	Electric power generation, transmission and distribution	 
762	35.11	Production of electricity	3510*
763	35.11.1	Production of electricity without distribution	
764	35.11.2	Production of electricity incl. purchases from other suppliers for distribution	
765	35.11.3	Production of electricity excl. purchases from other suppliers for distribution	
766	35.12	Transmission of electricity	3510*
767	35.12.0	Transmission of electricity	
768	35.13	Distribution of electricity	3510*
769	35.13.0	Distribution of electricity	
770	35.14	Trade of electricity	3510*
771	35.14.0	Trade of electricity	
772	35.2	Manufacture of gas; distribution of gaseous fuels through mains	 
773	35.21	Manufacture of gas	3520*
774	35.21.1	Manufacture of gas without distribution	
775	35.21.2	Manufacture of gas incl. purchases from other suppliers for distribution	
776	35.21.3	Manufacture of gas excl. purchases from other suppliers for distribution	
777	35.22	Distribution of gaseous fuels through mains	3520*
778	35.22.0	Distribution of gaseous fuels through mains	
779	35.23	Trade of gas through mains	3520*
780	35.23.0	Trade of gas through mains	
781	35.3	Steam and air conditioning supply	 
782	35.30	Steam and air conditioning supply	3530
783	35.30.0	Steam and air conditioning supply	
784	E	WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES	 
785	36	Water collection, treatment and supply	 
786	36.0	Water collection, treatment and supply	 
787	36.00	Water collection, treatment and supply	3600
788	36.00.1	Collection and purification of water incl. purchases from other suppliers for distribution	
789	36.00.2	Collection and purification of water excl. purchases from other suppliers for distribution	
790	36.00.3	Distribution of water without collection and purification	
791	37	Sewerage	 
792	37.0	Sewerage	 
793	37.00	Sewerage	3700
794	37.00.1	Operation of sewer systems	
795	37.00.2	Operation of sewage treatment facilities	
796	38	Waste collection, treatment and disposal activities; materials recovery	 
797	38.1	Waste collection	 
798	38.11	Collection of non-hazardous waste	3811
799	38.11.0	Collection of non-hazardous waste	
800	38.12	Collection of hazardous waste	3812
801	38.12.0	Collection of hazardous waste	
802	38.2	Waste treatment and disposal	 
803	38.21	Treatment and disposal of non-hazardous waste	3821
804	38.21.0	Treatment and disposal of non-hazardous waste	
805	38.22	Treatment and disposal of hazardous waste	3822
806	38.22.0	Treatment and disposal of hazardous waste	
807	38.3	Materials recovery	 
808	38.31	Dismantling of wrecks	3830*
809	38.31.0	Dismantling of wrecks	
810	38.32	Recovery of sorted materials	3830*
811	38.32.0	Recovery of sorted materials	
812	39	Remediation activities and other waste management services	 
813	39.0	Remediation activities and other waste management services	 
814	39.00	Remediation activities and other waste management services	3900
815	39.00.0	Remediation activities and other waste management services	
816	F	CONSTRUCTION	 
817	41	Construction of buildings	 
818	41.1	Development of building projects	 
819	41.10	Development of building projects	4100*
820	41.10.1	Development of land not built-on	
821	41.10.2	Development of building projects for non-residential buildings	
822	41.10.3	Development of building projects for residential buildings	
823	41.2	Construction of residential and non-residential buildings	 
824	41.20	Construction of residential and non-residential buildings	4100*
825	41.20.1	Construction of residential and non-residential buildings (except prefabricated constructions)	
826	41.20.2	Assembly and erection of prefabricated constructions	
827	42	Civil engineering	 
828	42.1	Construction of roads and railways	 
829	42.11	Construction of roads and motorways	4210*
830	42.11.0	Construction of roads and motorways	
831	42.12	Construction of railways and underground railways	4210*
832	42.12.0	Construction of railways and underground railways	
833	42.13	Construction of bridges and tunnels	4210*
834	42.13.0	Construction of bridges and tunnels	
835	42.2	Construction of utility projects	 
836	42.21	Construction of utility projects for fluids	4220*
837	42.21.0	Construction of utility projects for fluids	
838	42.22	Construction of utility projects for electricity and telecommunications	4220*
839	42.22.0	Construction of utility projects for electricity and telecommunications	
840	42.9	Construction of other civil engineering projects	 
841	42.91	Construction of water projects	4290*
842	42.91.0	Construction of water projects	
843	42.99	Construction of other civil engineering projects n.e.c.	4290*
844	42.99.0	Construction of other civil engineering projects n.e.c.	
845	43	Specialised construction activities	 
846	43.1	Demolition and site preparation	 
847	43.11	Demolition	4311
848	43.11.0	Demolition	
849	43.12	Site preparation	4312*
850	43.12.0	Site preparation	
851	43.13	Test drilling and boring	4312*
852	43.13.0	Test drilling and boring	
853	43.2	Electrical, plumbing and other construction installation activities	 
854	43.21	Electrical installation	4321
855	43.21.0	Electrical installation	
856	43.22	Plumbing, heat and air-conditioning installation	4322
857	43.22.0	Plumbing, heat and air-conditioning installation	
858	43.29	Other construction installation	4329
859	43.29.1	Insulation work activities	
860	43.29.9	Other construction installation n.e.c.	
861	43.3	Building completion and finishing	 
862	43.31	Plastering	4330*
863	43.31.0	Plastering	
864	43.32	Joinery installation	4330*
865	43.32.0	Joinery installation	
866	43.33	Floor and wall covering	4330*
867	43.33.0	Floor and wall covering	
868	43.34	Painting and glazing	4330*
869	43.34.1	Painting and lacquering	
870	43.34.2	Glazing	
871	43.39	Other building completion and finishing	4330*
872	43.39.0	Other building completion and finishing	
873	43.9	Other specialised construction activities	 
874	43.91	Roofing activities	4390*
875	43.91.1	Erection of roofs, roof covering and related plumbing work	
876	43.91.2	Erection of frames and constructional timber works	
877	43.99	Other specialised construction activities n.e.c.	4390*
878	43.99.1	Scaffolds and work platforms erecting and dismantling	
879	43.99.2	Erection of chimneys and industrial ovens	
880	43.99.9	Construction activities n.e.c.	
881	G	WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES	 
882	45	Wholesale and retail trade and repair of motor vehicles and motorcycles	 
883	45.1	Sale of motor vehicles	 
884	45.11	Sale of cars and light motor vehicles	4510*
885	45.11.0	Sale of cars and light motor vehicles	
886	45.19	Sale of other motor vehicles	4510*
887	45.19.0	Sale of other motor vehicles	
888	45.2	Maintenance and repair of motor vehicles	 
889	45.20	Maintenance and repair of motor vehicles	4520
890	45.20.1	Spraying and painting of motor vehicles	
891	45.20.2	Washing, polishing, etc. of motor vehicles	
892	45.20.3	Maintenance and repair of motor vehicles with a weight not exceeding 3.5 tons (excl. spraying, painting and washing of motor vehicles)	
893	45.20.4	Maintenance and repair of motor vehicles with a weight exceeding 3.5 tons (excl. spraying, painting and washing of motor vehicles)	
894	45.3	Sale of motor vehicle parts and accessories	 
895	45.31	Wholesale trade of motor vehicle parts and accessories	4530*
896	45.31.0	Wholesale trade of motor vehicle parts and accessories	
897	45.32	Retail trade of motor vehicle parts and accessories	4530*
898	45.32.0	Retail trade of motor vehicle parts and accessories	
899	45.4	Sale, maintenance and repair of motorcycles and related parts and accessories	 
900	45.40	Sale, maintenance and repair of motorcycles and related parts and accessories	4540
901	45.40.0	Sale, maintenance and repair of motorcycles and related parts and accessories	
902	46	Wholesale trade, except of motor vehicles and motorcycles	 
903	46.1	Wholesale on a fee or contract basis	 
904	46.11	Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods	4610*
905	46.11.0	Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods	
906	46.12	Agents involved in the sale of fuels, ores, metals and industrial chemicals	4610*
907	46.12.0	Agents involved in the sale of fuels, ores, metals and industrial chemicals	
908	46.13	Agents involved in the sale of timber and building materials	4610*
909	46.13.1	Agents involved in the sale of wood in the rough, products of primary processing of wood, and wooden construction elements	
910	46.13.2	Agents involved in the sale of building materials, paints and varnishes	
911	46.14	Agents involved in the sale of machinery, industrial equipment, ships and aircraft	4610*
912	46.14.1	Agents involved in the sale of machinery (except agricultural and office machinery) and industrial equipment n.e.c.	
913	46.14.2	Agents involved in the sale of ships and aircraft	
914	46.14.3	Agents involved in the sale of audio and video equipment	
915	46.14.4	Agents involved in the sale of tools	
916	46.14.5	Agents involved in the sale of office machinery, computers, peripheral equipment and software	
917	46.14.6	Agents involved in the sale of agricultural machinery and equipment	
918	46.14.7	Agents involved in the sale of plumbing and heating equipment and supplies, air conditioning	
919	46.14.9	Agents involved in the sale of electrical and electronic products n.e.c.	
920	46.15	Agents involved in the sale of furniture, household goods, hardware and ironmongery	4610*
921	46.15.1	Agents involved in the sale of furniture and antiques	
922	46.15.2	Agents involved in the sale of china, glassware, products of wood n.e.c. and wickerwork goods	
923	46.15.3	Agents involved in the sale of electrical household appliances	
924	46.15.4	Agents involved in the sale of hardware, ironmongery and plastic products n.e.c.	
925	46.15.5	Agents involved in the sale of cleaning materials	
926	46.16	Agents involved in the sale of textiles, clothing, fur, footwear and leather goods	4610*
927	46.16.1	Agents involved in the sale of fabrics for clothing and linen	
928	46.16.2	Agents involved in the sale of household textiles, household furnishing articles of textile materials and floor coverings	
929	46.16.3	Agents involved in the sale of clothing	
930	46.16.4	Agents involved in the sale of clothing accessories	
931	46.16.5	Agents involved in the sale of footwear, leather goods and luggage	
932	46.17	Agents involved in the sale of food, beverages and tobacco	4610*
933	46.17.1	Agents involved in the sale of sugar, chocolate and sugar confectionery	
934	46.17.2	Agents involved in the sale of wine, sparkling wine and spirits	
935	46.17.9	Agents involved in the sale of other food, beverages and tobacco	
936	46.18	Agents specialised in the sale of other particular products	4610*
937	46.18.1	Agents involved in the sale of precision, photographic and optical equipment	
938	46.18.2	Agents involved in the sale of watches, clocks, precious metal products and jewellery	
939	46.18.3	Agents involved in the sale of games, toys and musical instruments	
940	46.18.4	Agents involved in the sale of pharmaceutical, medical and orthopaedic goods, laboratory equipment, physicians’ and dental material and equipment, dentists’ instruments, material and equipment for hospitals and for nursing care provided to old people	
941	46.18.5	Agents involved in the sale of perfume and cosmetics	
942	46.18.6	Agents involved in the sale of paper and paperboard, stationery, gifts and giveaways, packing goods and wallpaper	
943	46.18.7	Agents involved in the sale of books, newspapers, journals, periodicals, scores and other printed material	
944	46.18.9	Agents specialised in the sale of other particular products n.e.c.	
945	46.19	Agents involved in the sale of a variety of goods	4610*
946	46.19.0	Agents involved in the sale of a variety of goods	
947	46.2	Wholesale of agricultural raw materials and live animals	 
948	46.21	Wholesale of grain, unmanufactured tobacco, seeds and animal feeds	4620*
949	46.21.0	Wholesale of grain, unmanufactured tobacco, seeds and animal feeds	
950	46.22	Wholesale of flowers and plants	4620*
951	46.22.0	Wholesale of flowers and plants	
952	46.23	Wholesale of live animals	4620*
953	46.23.0	Wholesale of live animals	
954	46.24	Wholesale of hides, skins and leather	4620*
955	46.24.0	Wholesale of hides, skins and leather	
956	46.3	Wholesale of food, beverages and tobacco	 
957	46.31	Wholesale of fruit and vegetables	4630*
958	46.31.0	Wholesale of fruit and vegetables	
959	46.32	Wholesale of meat and meat products	4630*
960	46.32.0	Wholesale of meat and meat products	
961	46.33	Wholesale of dairy products, eggs and edible oils and fats	4630*
962	46.33.0	Wholesale of dairy products, eggs and edible oils and fats	
963	46.34	Wholesale of beverages	4630*
964	46.34.0	Wholesale of beverages	
965	46.35	Wholesale of tobacco products	4630*
966	46.35.0	Wholesale of tobacco products	
967	46.36	Wholesale of sugar and chocolate and sugar confectionery	4630*
968	46.36.0	Wholesale of sugar and chocolate and sugar confectionery	
969	46.37	Wholesale of coffee, tea, cocoa and spices	4630*
970	46.37.0	Wholesale of coffee, tea, cocoa and spices	
971	46.38	Wholesale of other food, including fish, crustaceans and molluscs	4630*
972	46.38.1	Wholesale of fish, crustaceans and molluscs	
973	46.38.2	Wholesale of flour and cereals products	
974	46.38.9	Wholesale of food n.e.c.	
975	46.39	Non-specialised wholesale of food, beverages and tobacco	4630*
976	46.39.1	Non-specialised wholesale of frozen food	
977	46.39.9	Non-specialised wholesale of other food, beverages and tobacco	
978	46.4	Wholesale of household goods	 
979	46.41	Wholesale of textiles	4641*
980	46.41.0	Wholesale of textiles	
981	46.42	Wholesale of clothing and footwear	4641*
982	46.42.1	Wholesale of clothing	
983	46.42.2	Wholesale of footwear	
984	46.43	Wholesale of electrical household appliances	4649*
985	46.43.1	Wholesale of photographic and optical equipment	
986	46.43.2	Wholesale of electrical household appliances	
987	46.43.3	Wholesale of audio and video equipment	
988	46.44	Wholesale of china and glassware and cleaning materials	4649*
989	46.44.1	Wholesale of china and glassware	
990	46.44.2	Wholesale of detergents and cleaning materials	
991	46.45	Wholesale of perfume and cosmetics	4649*
992	46.45.0	Wholesale of perfume and cosmetics	
993	46.46	Wholesale of pharmaceutical goods	4649*
994	46.46.1	Wholesale of pharmaceutical goods	
995	46.46.2	Wholesale of medical and orthopaedic goods, dental and laboratory material and equipment	
996	46.47	Wholesale of furniture, carpets and lighting equipment	4649*
997	46.47.0	Wholesale of furniture, carpets and lighting equipment	
998	46.48	Wholesale of watches and jewellery	4649*
999	46.48.0	Wholesale of watches and jewellery	
1000	46.49	Wholesale of other household goods	4649*
1001	46.49.1	Wholesale of games, toys and musical instruments	
1002	46.49.2	Wholesale of bicycles, their parts and accessories, sports and camping goods (excl. camping furniture)	
1003	46.49.3	Wholesale of leather goods, luggage, gifts and giveaways	
